event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000011022,2024-12-06 14:05:12,2024-12-07,LN101109,CU901109,PAYMENT,3,2249781.0,74040.29,2027660.13,0.1291,12,36,DELINQUENT,AGENTE,ANTIOQUIA,LIBRANZA
EVT000000789,2025-05-18 15:45:15,2025-05-19,LN100081,CU900081,PAYMENT,5,3073117.0,58266.3,2781785.5,0.0844,18,0,ACTIVE,AGENTE,NARINO,CONSUMO
EVT000013612,2024-08-11 20:29:35,2024-08-12,LN101368,CU901368,PAYMENT,3,6270712.0,151249.57,5816963.29,0.2824,24,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000011722,2024-02-11 17:16:37,2024-02-12,LN101178,CU901178,PAYMENT,4,29126567.0,360392.72,27684996.12,0.1712,36,66,DELINQUENT,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000010729,2025-01-30 23:23:52,,LN101079,CU901079,PAYMENT,3,17327508.0,443757.48,15996235.56,0.3122,24,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000005629,2023-07-05 00:18:14,2023-07-05,LN100564,CU900564,DISBURSEMENT,0,1231525.0,50000.0,1231525.0,0.252,24,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000018976,2025-07-01 16:30:04,2025-07-02,LN101914,CU901914,PAYMENT,1,14004510.0,1534894.3,12469615.7,0.348,6,0,ACTIVE,ONLINE,VALLE,VEHICULO
EVT000017945,2024-09-03 20:33:16,2024-09-03,LN101811,CU901811,PAYMENT,2,13195040.0,646293.06,11902453.88,0.2898,12,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000011525,2025-01-05 23:07:12,2025-01-05,LN101157,CU901157,CHARGEOFF,3,24302963.0,735083.62,22097712.14,0.2537,18,316,CHARGEOFF,OFFLINE,BOGOTA,VEHICULO
EVT000014469,2025-08-12 16:53:02,,LN101457,CU901457,DISBURSEMENT,0,20795240.0,275640.91,20795240.0,0.3302,48,0,ACTIVE,ONLINE,SANTANDER,LIBRANZA
EVT000012692,2025-02-21 16:22:40,2025-02-21,LN101275,CU901275,PAYMENT,7,15990267.0,181649.43,14718720.99,0.2544,48,43,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000016123,2023-04-19 01:33:50,2023-04-19,LN101625,CU901625,CHARGEOFF,1,16932690.0,211037.76,16721652.24,0.1739,36,109,CHARGEOFF,ONLINE,NARINO,VEHICULO
EVT000001629,2026-02-08 18:15:56,2026-02-08,LN100165,CU900165,PAYMENT,2,3249703.0,84383.95,3080935.1,0.1895,18,0,ACTIVE,AGENTE,CALDAS,CONSUMO
EVT000009799,2023-09-16 01:24:24,2023-09-17,LN100985,CU900985,PAYMENT,5,24679705.0,298809.53,23185657.35,0.2843,48,0,ACTIVE,OFFLINE,BOLIVAR,CONSUMO
EVT000011940,2026-07-07 12:34:20,,LN101199,CU901199,PAYMENT,8,16245201.0,442925.41,12701797.72,0.3453,24,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000005320,2026-01-17 16:21:26,2026-01-17,LN100534,CU900534,DELINQUENCY,3,22781129.0,391835.42,21605622.74,0.316,36,55,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000016618,2024-08-13 00:52:15,2024-08-14,LN101674,CU901674,PAYMENT,2,7275534.0,276688.56,6722156.88,0.1803,12,0,ACTIVE,APP,ATLANTICO,CONSUMO
EVT000005310,2024-10-07 10:50:03,2024-10-07,LN100533,CU900533,PAYMENT,2,20625870.0,1335731.34,17954407.32,0.1238,6,0,ACTIVE,OFFLINE,VALLE,CONSUMO
EVT000012220,2025-09-04 00:09:21,2025-09-04,LN101229,CU901229,PAYMENT,3,29350873.0,1205733.86,25733671.42,0.2108,12,34,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000012289,2024-09-13 12:13:35,2024-09-13,LN101236,CU901236,PAYMENT,2,1735967.0,50000.0,1635967.0,0.1637,36,0,ACTIVE,AGENTE,ANTIOQUIA,LIBRANZA
EVT000007666,2023-06-16 01:19:13,2023-06-16,LN100768,CU900768,PAYMENT,1,3763200.0,50000.0,3713200.0,0.1977,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000013404,2024-08-07 04:18:59,2024-08-08,LN101345,CU901345,PAYMENT,8,14682156.0,391230.52,11552311.84,0.1997,18,0,ACTIVE,OFFLINE,RISARALDA,CONSUMO
EVT000014230,2024-11-19 04:34:42,2024-11-20,LN101431,CU901431,PAYMENT,1,9245537.0,503142.12,8742394.88,0.3442,12,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000007347,2026-07-11 07:05:21,2026-07-12,LN100736,CU900736,DELINQUENCY,6,22458739.0,,15991969.72,0.2799,12,35,DELINQUENT,OFFLINE,RISARALDA,LIBRANZA
EVT000000224,2025-04-19 03:59:02,,LN100022,CU900022,PAYMENT,8,8776863.0,394783.3,5618596.6,0.2498,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000011607,2023-01-19 23:48:11,2023-01-20,LN101166,CU901166,PAYMENT,1,25305312.0,1357376.94,23947935.06,0.3364,12,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000018974,2023-12-26 15:28:51,2023-12-27,LN101913,CU901913,CLOSE,8,2130537.0,50000.0,0.0,0.1431,18,0,CLOSED,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000003529,2025-07-04 12:01:31,2025-07-04,LN100352,CU900352,PAYMENT,9,21055481.0,901174.59,12944909.69,0.228,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000012530,2024-03-15 18:24:19,2024-03-16,LN101259,CU901259,CLOSE,9,22050483.0,565264.13,0.0,0.3127,24,0,CLOSED,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000015116,2025-07-04 20:39:48,2025-07-05,LN101524,CU901524,PAYMENT,3,16698371.0,630196.52,14807781.44,0.1774,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000019521,2025-12-05 15:31:20,2025-12-05,LN101969,CU901969,PAYMENT,4,5392066.0,95790.05,5008905.8,0.1553,24,6,DELINQUENT,AGENTE,SANTANDER,CONSUMO
EVT000010121,2024-11-28 11:26:09,2024-11-29,LN101016,CU901016,PAYMENT,4,13165214.0,478072.8,11252922.8,0.3447,18,48,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000006231,2025-03-02 23:29:29,,LN100623,CU900623,PAYMENT,3,21357449.0,237423.64,20645178.08,0.1335,36,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000011316,2025-09-04 16:58:54,2025-09-05,LN101137,CU901137,PAYMENT,5,25042394.0,1105120.85,19516789.75,0.2413,12,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000016495,2025-03-26 19:24:20,2025-03-27,LN101661,CU901661,CHARGEOFF,7,22206795.0,318445.44,19977676.92,0.0868,24,287,CHARGEOFF,ONLINE,NARINO,VEHICULO
EVT000014905,2023-04-23 22:40:21,2023-04-24,LN101500,CU901500,DISBURSEMENT,0,25853642.0,889623.82,25853642.0,0.1441,12,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000007887,2023-09-04 05:49:48,2023-09-04,LN100790,CU900790,PAYMENT,4,14926047.0,207123.78,14097551.88,0.2163,36,13,DELINQUENT,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000001271,2024-12-13 12:14:21,2024-12-14,LN100129,CU900129,PAYMENT,11,12488478.0,159228.09,10736969.01,0.31,48,26,DELINQUENT,ONLINE,BOGOTA,MICROCREDITO
EVT000000007,2025-09-21 12:53:32,2025-09-21,LN100000,CU900000,PAYMENT,5,1447776.0,60676.29,1144394.55,0.2191,12,30,DELINQUENT,ONLINE,NARINO,LIBRANZA
EVT000000862,2024-11-10 08:58:15,2024-11-11,LN100088,CU900088,PAYMENT,4,27805413.0,329146.58,26488826.68,0.2735,48,18,DELINQUENT,OFFLINE,RISARALDA,LIBRANZA
EVT000010641,2026-03-24 06:46:12,2026-03-24,LN101070,CU901070,PAYMENT,3,5933932.0,186444.14,5374599.58,0.2713,18,40,DELINQUENT,ONLINE,VALLE,VEHICULO
EVT000012950,2024-05-05 15:49:56,2024-05-05,LN101300,CU901300,PAYMENT,4,17028575.0,347127.5,15640065.0,0.2077,24,26,DELINQUENT,OFFLINE,CUNDINAMARCA,MICROCREDITO
EVT000007486,2024-10-07 00:00:44,2024-10-07,LN100750,CU900750,PAYMENT,4,14932276.0,220101.75,14051869.0,0.0948,24,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000016443,2026-04-09 02:47:17,,LN101656,CU901656,DELINQUENCY,3,20580341.0,623721.53,18709176.41,0.2546,18,44,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000014960,2025-02-09 07:49:29,,LN101506,CU901506,PAYMENT,6,13443398.0,156033.04,12507199.76,0.1482,36,0,ACTIVE,ONLINE,CALDAS,MICROCREDITO
EVT000000977,2024-12-13 05:27:27,2024-12-13,LN100100,CU900100,PAYMENT,6,25327297.0,518871.89,22214065.66,0.1073,18,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000010086,2026-02-27 22:57:39,2026-02-27,LN101012,CU901012,PAYMENT,7,11783101.0,378944.53,9130489.29,0.2824,18,0,ACTIVE,ONLINE,CALDAS,VEHICULO
EVT000008287,2024-08-23 00:09:18,2024-08-23,LN100830,CU900830,CHARGEOFF,0,1900167.0,50000.0,1900167.0,0.1655,36,276,CHARGEOFF,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000012404,2023-12-08 08:30:02,2023-12-08,LN101247,CU901247,PAYMENT,1,12575448.0,268548.69,12306899.31,0.2271,24,0,ACTIVE,APP,ANTIOQUIA,CONSUMO
EVT000009380,2024-06-02 11:42:08,2024-06-03,LN100945,CU900945,DISBURSEMENT,0,1350582.0,50000.0,1350582.0,0.2952,48,0,ACTIVE,ONLINE,CALDAS,MICROCREDITO
EVT000005590,2025-04-07 07:35:07,2025-04-08,LN100559,CU900559,PAYMENT,8,8626623.0,227527.18,6806405.56,0.3275,24,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000002500,2026-04-11 01:08:19,,LN100249,CU900249,PAYMENT,8,16466495.0,333281.86,13800240.12,0.1036,18,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000000590,2024-05-23 15:09:58,2024-05-23,LN100060,CU900060,DELINQUENCY,1,15944854.0,396282.77,15548571.23,0.1728,18,30,DELINQUENT,OFFLINE,CALDAS,MICROCREDITO
EVT000001052,2026-02-13 22:16:11,2026-02-13,LN100107,CU900107,PAYMENT,5,12050964.0,194984.6,11076041.0,0.2854,36,0,ACTIVE,OFFLINE,NARINO,MICROCREDITO
EVT000007158,2023-03-11 05:52:42,2023-03-11,LN100717,CU900717,DISBURSEMENT,0,23729743.0,1007090.29,23729743.0,0.2244,12,0,ACTIVE,APP,CALDAS,VEHICULO
EVT000010797,2025-02-25 06:09:23,2025-02-25,LN101086,CU901086,DELINQUENCY,8,21770936.0,1020186.06,13609447.52,0.2686,12,41,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000005084,2023-08-30 11:54:39,2023-08-30,LN100509,CU900509,PAYMENT,2,4112987.0,118975.0,3875037.0,0.2339,18,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000000317,2024-02-16 06:36:03,2024-02-16,LN100033,CU900033,DISBURSEMENT,0,27894810.0,311306.08,27894810.0,0.2464,48,0,ACTIVE,ONLINE,BOLIVAR,LIBRANZA
EVT000018182,2023-08-11 13:06:19,2023-08-12,LN101835,CU901835,DISBURSEMENT,8,20801541.0,365067.04,17881004.68,0.151,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000007037,2025-12-22 20:54:54,2025-12-23,LN100705,CU900705,PAYMENT,2,10756949.0,260748.44,10235452.12,0.1636,18,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000014436,2026-05-23 21:20:17,2026-05-24,LN101453,CU901453,PAYMENT,5,9374468.0,136586.0,8691538.0,0.2371,36,0,ACTIVE,AGENTE,BOGOTA,MICROCREDITO
EVT000008957,2025-10-04 03:38:31,2025-10-05,LN100901,CU900901,DISBURSEMENT,0,2392147.0,50000.0,2392147.0,0.123,24,0,ACTIVE,ONLINE,NARINO,CONSUMO
EVT000008985,2023-07-11 20:45:33,2023-07-12,LN100903,CU900903,PAYMENT,3,9642540.0,492830.22,8164049.34,0.3111,12,0,ACTIVE,ONLINE,VALLE,MICROCREDITO
EVT000008010,2026-05-02 04:08:54,2026-05-03,LN100803,CU900803,PAYMENT,8,21513015.0,338973.41,18801227.72,0.2727,36,345,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000018678,2023-08-21 07:33:07,2023-08-22,LN101886,CU901886,DISBURSEMENT,4,29584706.0,527347.38,27475316.48,0.1565,24,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000001064,2024-11-05 12:57:49,2024-11-06,LN100109,CU900109,PAYMENT,2,17700319.0,264619.77,17171079.46,0.099,24,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000001139,2023-07-23 04:09:16,2023-07-23,LN100116,CU900116,DISBURSEMENT,0,3324838.0,62457.08,3324838.0,0.1757,24,0,ACTIVE,AGENTE,VALLE,VEHICULO
EVT000009753,2023-04-10 21:57:14,2023-04-11,LN100980,CU900980,CHARGEOFF,0,13779516.0,124463.48,13779516.0,0.1613,48,246,CHARGEOFF,ONLINE,VALLE,LIBRANZA
EVT000001002,2024-04-26 23:48:30,2024-04-27,LN100103,CU900103,PAYMENT,1,8469312.0,421856.43,8047455.57,0.2981,12,31,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000010562,2023-06-22 23:04:47,2023-06-23,LN101061,CU901061,DISBURSEMENT,0,14530707.0,318222.48,14530707.0,0.238,24,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000011538,2025-08-20 13:44:18,2025-08-21,LN101158,CU901158,CLOSE,5,24257223.0,220194.94,0.0,0.1631,48,0,CLOSED,ONLINE,ATLANTICO,CONSUMO
EVT000012026,2023-11-02 00:27:26,2023-11-03,LN101208,CU901208,PAYMENT,4,21278933.0,1403132.84,15666401.64,0.1297,6,-12,ACTIVE,OFFLINE,BOLIVAR,MICROCREDITO
EVT000013704,2025-12-06 23:03:12,2025-12-06,LN101376,CU901376,DELINQUENCY,2,18059147.0,925170.1,16208806.8,0.3123,12,28,DELINQUENT,ONLINE,BOGOTA,MICROCREDITO
EVT000005548,2024-01-02 21:33:52,2024-01-02,LN100555,CU900555,PAYMENT,1,2720478.0,61156.35,2659321.65,0.2496,24,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000004871,2026-04-05 22:10:11,2026-04-06,LN100488,CU900488,PAYMENT,7,5446547.0,97765.52,4762188.36,0.159,24,87,DELINQUENT,APP,SANTANDER,LIBRANZA
EVT000012850,2024-11-29 04:39:38,2024-11-29,LN101290,CU901290,PAYMENT,6,8557532.0,566337.47,5159507.18,0.1309,6,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000015598,2023-09-30 03:58:29,2023-09-30,LN101570,CU901570,PAYMENT,2,5239338.0,170802.42,4897733.16,0.126,12,0,ACTIVE,ONLINE,BOGOTA,VEHICULO
EVT000015744,2024-10-10 14:15:42,,LN101585,CU901585,PAYMENT,7,18359901.0,575276.9,14332962.7,0.27,18,0,ACTIVE,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000004475,2025-06-08 14:12:55,2025-06-08,LN100447,CU900447,DELINQUENCY,2,15558491.0,981429.61,13595631.78,0.1154,6,57,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000018177,2023-03-18 10:30:50,2023-03-18,LN101835,CU901835,PAYMENT,3,20801541.0,365067.04,19706339.88,0.151,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000001497,2025-02-06 02:50:38,2025-02-07,LN100152,CU900152,PAYMENT,4,12004796.0,906122.0,0.0,0.1774,6,12,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000000498,2025-08-09 10:12:43,2025-08-10,LN100050,CU900050,PAYMENT,10,11493362.0,500535.92,6488002.8,0.2355,12,0,ACTIVE,ONLINE,ATLANTICO,MICROCREDITO
EVT000018595,2024-05-19 08:46:39,2024-05-19,LN101878,CU901878,PAYMENT,1,21851718.0,272345.25,21579372.75,0.1739,36,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000007921,2026-01-22 14:30:52,2026-01-23,LN100794,CU900794,DELINQUENCY,2,23672294.0,601118.45,22470057.1,0.1809,18,15,DELINQUENT,ONLINE,ANTIOQUIA,MICROCREDITO
EVT000002373,2024-05-03 09:00:29,2024-05-04,LN100236,CU900236,DELINQUENCY,7,22739650.0,675367.6,18012076.8,0.097,12,28,DELINQUENT,OFFLINE,SANTANDER,LIBRANZA
EVT000015926,2026-08-23 08:13:09,2026-08-23,LN101603,CU901603,PAYMENT,7,4109616.0,172439.49,2902539.57,0.2196,12,49,DELINQUENT,APP,BOGOTA,LIBRANZA
EVT000018022,2025-10-22 22:23:11,2025-10-22,LN101819,CU901819,PAYMENT,1,19600237.0,255146.09,19345090.91,0.3207,48,0,ACTIVE,ONLINE,RISARALDA,LIBRANZA
EVT000004747,2023-12-07 03:33:17,2023-12-07,LN100476,CU900476,PAYMENT,5,24441552.0,618004.64,21351528.8,0.3057,24,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000004128,2025-07-08 07:31:21,2025-07-09,LN100412,CU900412,PAYMENT,8,8772892.0,158920.94,7501524.48,0.1623,24,53,DELINQUENT,AGENTE,BOLIVAR,VEHICULO
EVT000018417,2024-01-09 16:00:09,,LN101861,CU901861,PAYMENT,1,19614412.0,911677.87,18702734.13,0.2648,12,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000007681,2025-06-25 02:46:31,2025-06-25,LN100769,CU900769,PAYMENT,5,8733105.0,130690.92,8079650.4,0.0993,24,0,ACTIVE,APP,SANTANDER,CONSUMO
EVT000013979,2023-03-18 17:57:24,2023-03-19,LN101404,CU901404,PAYMENT,5,14102032.0,830891.73,9947573.35,0.0946,6,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000006302,2024-01-07 11:28:59,2024-01-07,LN100629,CU900629,PAYMENT,7,29711023.0,2705485.75,10772622.75,0.2553,6,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000012271,2026-02-12 16:17:45,2026-02-13,LN101234,CU901234,PAYMENT,7,16420215.0,1199332.5,8024887.5,0.1652,6,29,DELINQUENT,AGENTE,BOGOTA,MICROCREDITO
EVT000017705,2026-02-19 21:24:29,2026-02-20,LN101788,CU901788,PAYMENT,3,15636382.0,261544.55,14851748.35,0.3018,36,10,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000016373,2025-12-18 09:47:43,2025-12-18,LN101648,CU901648,PAYMENT,5,6203589.0,99278.1,5707198.5,0.2801,36,21,DELINQUENT,AGENTE,ATLANTICO,CONSUMO
EVT000013633,2025-04-16 05:20:58,2025-04-16,LN101370,CU901370,DELINQUENCY,0,12695127.0,348100.38,12695127.0,0.2113,18,11,DELINQUENT,APP,VALLE,VEHICULO
EVT000013164,2023-11-28 06:56:36,2023-11-29,LN101322,CU901322,PAYMENT,2,18467136.0,487624.73,17491886.54,0.3281,24,42,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000017640,2023-08-19 20:12:19,,LN101782,CU901782,PAYMENT,2,21287181.0,537714.19,20211752.62,0.1789,18,15,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000009991,2024-10-21 05:05:12,2024-10-21,LN101004,CU901004,PAYMENT,7,24236665.0,438198.9,21169272.7,0.1616,24,151,DELINQUENT,APP,CUNDINAMARCA,CONSUMO
EVT000006697,2023-10-07 06:26:11,2023-10-08,LN100670,CU900670,DELINQUENCY,3,18078842.0,894179.53,15396303.41,0.2946,12,180,DELINQUENT,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000006673,2026-04-27 12:58:43,2026-04-27,LN100667,CU900667,PAYMENT,8,1961111.0,50000.0,1561111.0,0.2322,48,19,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000002181,2025-12-25 12:41:08,2025-12-26,LN100217,CU900217,PAYMENT,1,20954853.0,155380.23,20799472.77,0.0966,48,0,ACTIVE,ONLINE,NARINO,MICROCREDITO
EVT000009436,2023-08-08 16:21:40,2023-08-08,LN100949,CU900949,PAYMENT,3,26381872.0,653478.97,0.0,0.2954,24,0,ACTIVE,APP,BOGOTA,VEHICULO
EVT000015136,2023-09-27 11:53:45,2023-09-27,LN101525,CU901525,PAYMENT,9,13999971.0,183586.29,12347694.39,0.1934,36,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000012351,2024-03-01 06:27:14,2024-03-01,LN101242,CU901242,DISBURSEMENT,0,23158196.0,586211.13,23158196.0,0.1797,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000011167,2026-04-19 09:18:44,2026-04-19,LN101123,CU901123,PAYMENT,6,27794781.0,1776086.51,17138261.94,0.1195,6,0,ACTIVE,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000000859,2024-09-21 06:53:24,2024-09-22,LN100088,CU900088,PAYMENT,1,27805413.0,329146.58,27476266.42,0.2735,48,33,DELINQUENT,OFFLINE,RISARALDA,LIBRANZA
EVT000017137,2025-05-08 10:08:09,2025-05-08,LN101725,CU901725,PAYMENT,2,8411786.0,265419.89,7880946.22,0.2733,18,32,DELINQUENT,APP,ANTIOQUIA,MICROCREDITO
EVT000009462,2023-04-14 16:10:27,2023-04-15,LN100952,CU900952,PAYMENT,2,10944109.0,280935.28,10382238.44,0.3134,24,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000016576,2023-11-15 15:42:21,2023-11-16,LN101669,CU901669,DELINQUENCY,5,24728529.0,1010407.69,0.0,0.2086,12,35,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000000502,2025-07-23 04:14:25,2025-07-24,LN100051,CU900051,PAYMENT,1,1431952.0,50000.0,1381952.0,0.2695,24,0,ACTIVE,OFFLINE,NARINO,LIBRANZA
EVT000018312,2025-02-04 03:32:47,,LN101849,CU901849,PAYMENT,3,8547828.0,163320.5,8057866.5,0.0866,18,20,DELINQUENT,OFFLINE,BOGOTA,LIBRANZA
EVT000016802,2024-08-02 17:41:34,2024-08-02,LN101693,CU901693,PAYMENT,4,20479820.0,452911.22,18668175.12,0.2423,24,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000014287,2026-01-26 12:34:59,2026-01-27,LN101438,CU901438,PAYMENT,5,27769086.0,609670.28,24720734.6,0.2391,24,14,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000015571,2024-08-16 18:17:52,2024-09-11,LN101567,CU901567,PAYMENT,1,24312246.0,806842.4,23505403.6,0.2978,18,0,ACTIVE,ONLINE,CALDAS,VEHICULO
EVT000007684,2025-09-28 04:13:01,2025-09-29,LN100769,CU900769,PAYMENT,8,8733105.0,130690.92,7687577.64,0.0993,24,0,ACTIVE,APP,SANTANDER,CONSUMO
EVT000011067,2025-04-28 14:10:05,2025-04-29,LN101114,CU901114,PAYMENT,3,3619527.0,84642.64,3365599.08,0.2677,24,0,ACTIVE,ONLINE,RISARALDA,LIBRANZA
EVT000011609,2023-03-27 00:40:45,2023-03-28,LN101166,CU901166,PAYMENT,3,25305312.0,1357376.94,21233181.18,0.3364,12,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000017291,2023-08-20 23:22:39,,LN101742,CU901742,DELINQUENCY,2,15551395.0,1577222.48,12396950.04,0.3071,6,36,DELINQUENT,AGENTE,CALDAS,VEHICULO
EVT000016875,2024-12-11 17:59:27,2024-12-11,LN101699,CU901699,PAYMENT,11,23299628.0,557094.11,17171592.79,0.2782,24,0,ACTIVE,OFFLINE,VALLE,VEHICULO
EVT000017305,2024-11-05 19:37:57,2024-11-05,LN101743,CU901743,PAYMENT,9,5531262.0,66467.33,4933056.03,0.1605,36,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000008716,2023-05-25 21:50:00,2023-05-25,LN100876,CU900876,DELINQUENCY,0,22028348.0,624723.95,22028348.0,0.2254,18,8,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000010480,2023-12-15 06:24:35,2023-12-15,LN101052,CU901052,PAYMENT,9,10744609.0,183804.44,9090369.04,0.3132,36,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000002804,2024-09-15 00:58:36,2024-09-16,LN100279,CU900279,PAYMENT,4,20489931.0,613058.74,18037696.04,0.0992,12,0,ACTIVE,AGENTE,RISARALDA,VEHICULO
EVT000012078,2025-03-17 14:36:04,2025-03-17,LN101213,CU901213,PAYMENT,3,16701536.0,380711.51,15559401.47,0.2559,24,82,DELINQUENT,AGENTE,VALLE,CONSUMO
EVT000000490,2025-02-01 06:02:03,2025-02-01,LN100050,CU900050,PAYMENT,2,11493362.0,500535.92,10492290.16,0.2355,12,27,DELINQUENT,ONLINE,ATLANTICO,MICROCREDITO
EVT000011925,2025-11-15 12:59:15,2025-11-16,LN101198,CU901198,PAYMENT,4,7227535.0,153296.02,6614350.92,0.2242,24,247,DELINQUENT,OFFLINE,SANTANDER,CONSUMO
EVT000013291,2025-06-14 04:22:16,,LN101335,CU901335,DELINQUENCY,4,1463112.0,50000.0,1263112.0,0.2292,24,17,DELINQUENT,ONLINE,ATLANTICO,VEHICULO
EVT000010314,2023-05-28 03:09:04,2023-05-28,LN101036,CU901036,DELINQUENCY,1,26474051.0,436292.36,26037758.64,0.1296,24,16,DELINQUENT,AGENTE,BOLIVAR,VEHICULO
EVT000016469,2023-07-25 06:05:11,2023-07-26,LN101659,CU901659,DELINQUENCY,1,22139299.0,716132.52,21423166.48,0.2852,18,29,DELINQUENT,OFFLINE,BOGOTA,LIBRANZA
EVT000009117,2025-02-11 15:18:35,2025-02-11,LN100915,CU900915,PAYMENT,9,14020119.0,398919.12,10429846.92,0.2268,18,0,ACTIVE,APP,CUNDINAMARCA,CONSUMO
EVT000010610,2024-05-31 07:45:21,,LN101067,CU901067,PAYMENT,5,9167526.0,97878.62,8678132.9,0.1203,36,0,ACTIVE,OFFLINE,BOLIVAR,CONSUMO
EVT000000840,2025-11-15 12:31:06,2025-11-15,LN100086,CU900086,PAYMENT,1,19678555.0,415348.7,19263206.3,0.1166,18,36,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000000743,2023-12-08 20:53:41,2023-12-08,LN100077,CU900077,DELINQUENCY,4,9683698.0,235555.95,8741474.2,0.2865,24,23,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000011884,2024-08-12 15:25:24,2024-08-12,LN101194,CU901194,PAYMENT,6,11133627.0,157819.16,10186712.04,0.0835,24,50,DELINQUENT,AGENTE,BOGOTA,VEHICULO
EVT000003271,2025-08-29 19:47:30,2025-08-30,LN100327,CU900327,PAYMENT,1,29180089.0,504426.47,28675662.53,0.3186,36,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000001553,2024-05-03 22:04:53,2024-05-04,LN100157,CU900157,DISBURSEMENT,0,13465079.0,418090.7,13465079.0,0.1105,12,0,ACTIVE,OFFLINE,BOLIVAR,CONSUMO
